id,name,type,category,mechanism,designer,artist,publisher,min_players,max_players,playing_time,min_age,complexity_rating,integrates_with
210274.0,Petrichor,boardgame,Environmental|Farming,Area Majority / Influence|Hand Management|Modular Board|Voting,David Chircop,Daniela (iella) Attard|Sami Laakso,APE Games|Mighty Boards|Cloud Island|Delta Vision Publishing|Edge Entertainment|Fabrika Igr|Hobby Japan|Lucrum Games|Schwerkraft-Verlag|TIME2PLAY GAMES,1,4,80,14,3.0309,
2251.0,Strat-O-Matic Baseball,boardgame,Sports,Dice Rolling|Simulation|Solo / Solitaire Game,Hal Richman,,Strat-O-Matic Game Company,1,2,45,11,2.3853,
15511.0,Fjords,boardgame,Abstract Strategy|Medieval|Territory Building,Area Majority / Influence|Chaining|Hexagon Grid|Map Addition|Modular Board|Pattern Building|Tile Placement,Franz-Benno Delonge,Jörg Asselborn|Beth Sobel|Christof Tisch,Grail Games|Hans im Glück|999 Games|Rio Grande Games,1,2,30,8,1.7188,
268504.0,Adventure Tactics: Domianne's Tower,boardgame,Adventure|Fantasy|Fighting|Miniatures,Campaign / Battle Card Driven|Cooperative Game|Dice Rolling|Grid Movement|Role Playing|Scenario / Mission / Campaign Game|Solo / Solitaire Game,Nicholas Yu,Jacob Croft|Jason D. Kingsley|Bartłomiej Kordowski|Calico Maher|Jon Merchant|Heriberto Valle Martinez|Alisha Volkman,Letiman Games|CardBoard Pirates|Maldito Games|YOKA Games,1,5,90,10,2.5455,
236217.0,Timebomb,boardgame,Bluffing|Card Game|Party Game|Spies / Secret Agents,Hidden Roles|Role Playing|Team-Based Game|Traitor Game,佐藤 雄介 (Yusuke Sato),326|David Arenas|Biboun|Paco Dana,Arclight Games|GoKids 玩樂小子|IELLO|Primigenio|Reflexshop|REXhry|Switch Games,4,8,30,10,1.0769,
266722.0,Rumble Nation,boardgame,Abstract Strategy|Civil War|Dice|Medieval|Number|Territory Building,Area Majority / Influence|Area-Impulse|Dice Rolling|Once-Per-Game Abilities|Re-rolling and Locking,Yogi Shinichi (与儀新一),Toru Kageyama|Yogi Shinichi (与儀新一)|ヤマモトマサアキ（Yamamoto Masaaki）,77spiele|Hobby Japan|Rebel Sp. z o.o.|Studio Supernova,2,4,40,10,1.814,
241831.0,Reykholt,boardgame,Farming,Scenario / Mission / Campaign Game|Solo / Solitaire Game|Worker Placement,Uwe Rosenberg,Klemens Franz|Lukas Siegmon,Frosted Games|Arclight Games|Arrakis Games|Galápagos Jogos|Games Factory|Lavka Games|Origames|Portal Games|Raven Distribution|Renegade Game Studios|sternenschimmermeer,1,4,60,12,2.1489,
267378.0,Chakra,boardgame,Abstract Strategy,Action Retrieval|Set Collection,Luka Krleža,Claire Conan,BLAM !|3 Emme Games|Buly Games|Circoctel|Evrikus|Game Factory|Geronimo Games|Mercurio|Pygmalino|Quick Simple Fun Games,1,4,30,8,1.75,
107255.0,Evo (Second Edition),boardgame,Prehistoric|Science Fiction,Area Movement|Auction / Bidding|Variable Player Powers|Victory Points as a Resource,Philippe Keyaerts,Stéphane Gantiez|Stéphane Poinsot|Cyril Saint Blancat,Asmodee|Asterion Press|Descartes Editeur,2,5,60,14,2.3623,
248005.0,Ganymede,boardgame,Card Game|Science Fiction,Open Drafting|Pick-up and Deliver|Set Collection,Hope S. Hwang,Oliver Mootoo,Sorry We Are French|Fractal Juegos|Lifestyle Boardgames Ltd|Rebel Sp. z o.o.|Tranjis Games,2,4,40,14,2.2464,
111417.0,The Great Heartland Hauling Co.,boardgame,Card Game|Transportation,Grid Movement|Hand Management|Modular Board|Open Drafting|Pick-up and Deliver|Resource to Move|Square Grid|Variable Set-up,Jason Kotarski,Brian Buckley|Christopher Kirkman,Dice Hate Me Games|One Moment Games,2,4,30,10,1.825,
359394.0,My Island,boardgame,City Building,Bingo|Catch the Leader|Enclosure|Grid Coverage|Legacy Game|Scenario / Mission / Campaign Game|Tile Placement|Victory Points as a Resource,Reiner Knizia,Michael Menzel,KOSMOS|Galakta|IELLO|Lautapelit.fi|Zvezda,2,4,30,10,2.1053,
216497.0,District Noir,boardgame,Card Game,Hand Management|Open Drafting|Push Your Luck|Set Collection,Nobutake Dogen|Nao Shimamura (シマムラナオ),Przemysław Fornal|Vincent Roché|Hinami Tsukuda,Spiral Éditions|大気圏内ゲームズ (Taikikennai Games)|999 Games|Game Factory|Hachette Boardgames Benelux|MEBO Games|MTS Games|Nasza Księgarnia|Pandasaurus Games|PaperGames (III)|Reflexshop|Studio Supernova|TLAMA games,2,2,20,10,1.2698,
390340.0,Challengers! Beach Cup,boardgame,Animals|Card Game,"Deck Construction|Deck, Bag, and Pool Building|Finale Ending|Hand Management|Open Drafting",Johannes Krenner|Markus Slawitscheck,Olivier Fagnère,1 More Time Games|Pretzel Games|Asmodee|Choo Choo Games|Gém Klub Kft.|Hobby Japan|Korea Boardgames,1,8,45,8,2.1481,Challengers!
138233.0,Ascension: Rise of Vigil,boardgame,Card Game|Fantasy,"Deck, Bag, and Pool Building|Hand Management|Open Drafting",Justin Gary,Eric Sabee,Asmodee|Marabunta|Stone Blade Entertainment,2,4,30,13,2.2676,Ascension X: War of Shadows|Ascension Year Six Collector's Edition|Ascension: Darkness Unleashed|Ascension: Dawn of Champions|Ascension: Deckbuilding Game|Ascension: Delirium|Ascension: Deliverance|Ascension: Dreamscape|Ascension: Gift of the Elements|Ascension: Immortal Heroes|Ascension: Realms Unraveled|Ascension: Return of the Fallen|Ascension: Storm of Souls|Ascension: Valley of the Ancients|Ascension: Year Five Collector's Edition|Ascension: Year Four Collector's Edition|Ascension: Year One Collector's Edition|Ascension: Year Two Collector's Edition
259081.0,Machi Koro Legacy,boardgame,City Building|Dice,Dice Rolling|Legacy Game|Random Production|Scenario / Mission / Campaign Game,Rob Daviau|JR Honeycutt|Masao Suganuma,Noboru Hotta,Pandasaurus Games|999 Games|Asmodee|Devir|Happy Baobab|Hobby World,2,4,45,10,1.8889,
357028.0,Dungeon Fighter: Second Edition,boardgame,Action / Dexterity|Exploration|Fantasy|Humor|Party Game,Cooperative Game|Dice Rolling|Open Drafting|Player Elimination|Solo / Solitaire Game|Variable Player Powers,Aureliano Buonfino|Lorenzo Silva|Lorenzo Tucci Sorrentino,Giulia Ghigini,Horrible Guild|Cranio Creations|Delta Vision Publishing|Devir|Galápagos Jogos|Games7Days|IELLO|Lavka Games|Lucrum Games|REXhry|Terra Publica|UBO CnC,1,6,60,8,1.7647,Dungeon Fighter in the Castle of Frightening Frosts|Dungeon Fighter in the Catacombs of Gloomy Ghosts|Dungeon Fighter in the Chambers of Malevolent Magma|Dungeon Fighter in the Labyrinth of Sinister Storms
277597.0,Fast Sloths,boardgame,Animals|Transportation|Travel,Grid Movement|Hand Management|Hexagon Grid|Modular Board|Pick-up and Deliver|Race,Friedemann Friese,Harald Lieske,2F-Spiele|Hobby World|Stronghold Games|SUNNY BIRD|White Goblin Games,2,5,45,8,2.1714,
124172.0,Tsuro of the Seas,boardgame,Abstract Strategy|Nautical,Dice Rolling|Hand Management|Network and Route Building|Player Elimination|Tile Placement,Tom McMurchie|Jordan Weisman,Ilonka Sauciuc|Dawne Weisman,Calliope Games|Flick Game Studio,2,8,40,8,1.4159,
2808.0,The Russian Campaign,boardgame,Wargame|World War II,Dice Rolling|Grid Movement|Hexagon Grid|Movement Points|Multiple Maps|Ratio / Combat Results Table|Scenario / Mission / Campaign Game|Simulation|Sudden Death Ending|Variable Set-up|Zone of Control,John Edwards,John Edwards|Don Greenwood|James Hamilton|Rodger B. MacGowan|Bruce Yearian,The Avalon Hill Game Co|Banana Games|Compass Games|Jedko Games|Wargames Research Centre Ltd.,2,2,360,12,2.8351,
321277.0,Tinners' Trail,boardgame,Economic|Industry / Manufacturing,Action Points|Auction / Bidding|Dice Rolling|Market|Turn Order: Time Track,Martin Wallace,Javier González Cava|Ossi Hiekkala,Alley Cat Games|Maldito Games|PHALANX|株式会社ケンビル (KenBill),1,5,90,14,2.8302,
254.0,Empires in Arms,boardgame,Economic|Napoleonic|Negotiation|Political|Wargame,Area Movement|Dice Rolling|Movement Points|Scenario / Mission / Campaign Game|Secret Unit Deployment|Simulation|Variable Player Powers|Variable Set-up,Greg Pinder|Harry Rowland,"Michael Fisher|Charles Kibler|George I. Parrish, Jr.",Australian Design Group|The Avalon Hill Game Co,2,7,12000,14,4.4074,
169611.0,Love Letter: The Hobbit – The Battle of the Five Armies,boardgame,Card Game|Deduction|Movies / TV / Radio theme|Novel-based,Hand Management|Player Elimination,Seiji Kanai,,Alderac Entertainment Group|Cryptozoic Entertainment|Pegasus Spiele,2,4,30,8,1.2667,
157413.0,New Bedford,boardgame,City Building,Worker Placement,Nathaniel Levan,Nolan Nasser|Jorge Ramos,Dice Hate Me Games,1,4,60,12,2.3673,
175293.0,Trambahn,boardgame,Card Game|Trains|Transportation,Multi-Use Cards|Open Drafting|Ordering|Score-and-Reset Game|Set Collection,Helmut Ohley,Klemens Franz,Lookout Games|Funforge|Game Harbor|Hobby Japan|Mayfair Games|SD Games,2,2,45,8,1.798,
96007.0,The New Era,boardgame,Card Game|City Building|Economic|Science Fiction,Hand Management|Open Drafting|Ownership|Turn Order: Progressive|Variable Player Powers|Worker Placement,Ignacy Trzewiczek,Mateusz Bielski|Mariusz Gandzel|Michał Oracz,Portal Games|IELLO,2,5,60,10,3.4609,51st State
266965.0,Dice Throne: Season Two – Tactician v. Huntress,boardgame,Card Game|Dice|Fantasy|Fighting,Dice Rolling|Take That|Variable Player Powers,Nate Chatellier|Manny Trembley,Gavan Brown|Manny Trembley,"Roxley|BoardM Factory|Dice Throne, Inc.|Grimspire|Lavka Games|Lucky Duck Games",2,2,40,8,2.4,Dice Throne|Dice Throne: Season One|Dice Throne: Season One ReRolled|Dice Throne: Season One ReRolled – Barbarian v. Moon Elf|Dice Throne: Season One ReRolled – Monk v. Paladin|Dice Throne: Season One ReRolled – Pyromancer v. Shadow Thief|Dice Throne: Season One ReRolled – Treant v. Ninja|Dice Throne: Season Two – Cursed Pirate v. Artificer|Dice Throne: Season Two – Gunslinger v. Samurai|Dice Throne: Season Two – Seraph v. Vampire Lord|Marvel Dice Throne|Marvel Dice Throne: Black Widow v. Doctor Strange|Marvel Dice Throne: Captain Marvel v. Black Panther|Marvel Dice Throne: Scarlet Witch v. Thor v. Loki v. Spider-Man|Marvel Dice Throne: X-Men|Marvel Dice Throne: X-Men – Cyclops v. Gambit v. Rogue v. Jean Grey|Marvel Dice Throne: X-Men – Iceman v. Psylocke v. Storm v. Wolverine
6901.0,Euchre,boardgame,Card Game,Team-Based Game|Trick-taking,(Uncredited),Tina Spain McDuffie,(Public Domain)|(Self-Published)|Brimtoy|Buffalo Games|Fundex|Gale Force Publishing|Hickoryville|Lookout Games|The United States Playing Card Company|University Games|Waddington Sanders Ltd.|Waddingtons,2,7,45,8,1.7035,
162009.0,The U.S. Civil War,boardgame,American Civil War|Civil War|Post-Napoleonic|Wargame,Dice Rolling|Grid Movement|Hexagon Grid|Movement Points|Scenario / Mission / Campaign Game|Simulation,Mark Simonitch,Rodger B. MacGowan|Mark Simonitch|Thure de Thulstrup,GMT Games,2,2,360,0,3.8824,
103092.0,Helvetia,boardgame,City Building,Action Points|Area Majority / Influence|Tile Placement|Worker Placement,Matthias Cramer,Franz Vohwinkel|Imelda Vohwinkel,KOSMOS,2,4,90,12,3.0548,
526.0,Abalone,boardgame,Abstract Strategy,Grid Movement|Hexagon Grid|Slide / Push|Static Capture,Michel Lalet|Laurent Levi,Laurent Levi,(Unknown)|Abalone Games|abalone s.a.|Anne|Asmodee|Belleville (Бельвіль)|Boardgame Space|Brio AB|Carrom Art|Creative Crafthouse|Esdevium|FoxMind|Fun Connection|Galoob|Goliath Games|Hasbro|Jumbo|Korea Boardgames|Lifestyle Boardgames Ltd|Ludens Spirit|Mitra|Oficina do Aprendiz|Oliphante|Parker Brothers|Parker Spiele|Piatnik|Rebel Sp. z o.o.|Schmidt International|Schmidt Spiele|Tactic|Tsukuda Hobby|University Games|Week End Games|Zygomatic,2,2,30,7,2.1559,
226501.0,Dragonfire,boardgame,Card Game|Fantasy,"Cooperative Game|Deck, Bag, and Pool Building|Hand Management|Legacy Game|Open Drafting|Role Playing|Scenario / Mission / Campaign Game|Variable Player Powers",Randall N. Bills|Dylan Birtolo|Loren Coleman|Talon Coleman|Mike Elliott|Rob Heinsoo|Jim Lin|Gregory Marques|Sean McCarthy|Jay Schneider|Rob Watkins (Board Game) (I),Kekai Kotaki,Catalyst Game Labs,2,6,90,13,3.2444,
142079.0,Space Cadets: Dice Duel,boardgame,Dice|Fighting|Party Game|Real-time|Science Fiction|Space Exploration,Action Queue|Dice Rolling|Grid Movement|Real-Time|Team-Based Game,Geoff Engelstein|Sydney Engelstein,Michael Christopher|Cody Jones,Stronghold Games,4,8,30,12,2.0874,
28089.0,Burg Appenzell,boardgame,Animals|Children's Game|Exploration|Maze|Memory,Action Points|Grid Movement|Map Deformation|Memory|Set Collection,Jens-Peter Schliemann|Bernhard Weber,Victor Boden|Denny Minonne,Zoch Verlag|999 Games|Broadway Toys LTD|Enigma (Bergsala Enigma)|Gigamic|Lautapelit.fi|Lifestyle Boardgames Ltd|Piatnik|Red Glove|Rio Grande Games|Rozum,2,4,30,6,1.589,
330174.0,Explorers,boardgame,Abstract Strategy|Exploration,End Game Bonuses|Line Drawing|Modular Board|Paper-and-Pencil|Pick-up and Deliver|Set Collection|Square Grid|Variable Set-up,Phil Walker-Harding,Sabrina Miramon,Ravensburger,1,4,20,8,1.8868,
257732.0,Pax Transhumanity,boardgame,Economic|Science Fiction,Hidden Victory Points|Market|Pattern Recognition|Sudden Death Ending|Worker Placement,Matt Eklund,Johanna Pettersson,Ion Game Design|Sierra Madre Games,1,4,150,12,4.4046,
382518.0,Sankoré: The Pride of Mansa Musa,boardgame,Ancient|City Building|Civilization|Economic|Educational|Medieval,"Action Points|Area Majority / Influence|Contracts|End Game Bonuses|Point to Point Movement|Resource Queue|Simulation|Solo / Solitaire Game|Tech Trees / Tech Tracks|Worker Placement|Worker Placement, Different Worker Types",Mandela Fernandez-Grandon|Fabio Lopiano,Ian O'Toole,Osprey Games|Giant Roc|Super Meeple|YOKA Games,1,4,180,14,4.1654,
139771.0,Star Trek: Attack Wing,boardgame,Aviation / Flight|Collectible Components|Miniatures|Movies / TV / Radio theme|Science Fiction|Wargame,Action Queue|Dice Rolling|Line of Sight|Movement Template|Simultaneous Action Selection|Variable Player Powers,Christopher Guild|Andrew Parks,Christina Gugliada|Chris Raimo,WizKids (I),2,99,60,14,2.7194,Star Trek: Alliance – Dominion War Campaign|Star Trek: Attack Wing – Federation vs. Klingons Starter Set
299963.0,Picture Perfect,boardgame,Negotiation|Puzzle,Auction / Bidding|Deduction|Hidden Victory Points|Memory|Tile Placement|Variable Set-up,Anthony Nouveau,Ronny Libor|Sören Meding|Gyula Pozsgay|Maja Wrzosek,Corax Games|Arcane Wonders|Broadway Toys LTD|Don't Panic Games|Hobby World|MEBO Games|MeepleBR,2,4,90,10,1.8293,
256852.0,Aliens: Another Glorious Day in the Corps,boardgame,Horror|Miniatures|Movies / TV / Radio theme|Science Fiction,Cooperative Game|Dice Rolling|Solo / Solitaire Game|Team-Based Game,Andrew Haught,Jose David Lanza Cebrian|Victor Pesch,"Gale Force Nine, LLC",1,6,120,14,2.8406,
230383.0,Memoarrr!,boardgame,Animals|Card Game|Memory|Nautical|Pirates,Memory|Modular Board|Variable Set-up,Carlo Bortolini,Pablo Fontagnier|Stefano Tartarotti,Edition Spielwiese|Act in games|Compaya.hu: Gamer Café Kft.|Cranio Creations|Game Harbor|Hobby Japan|Luma Games|Mandoo Games|MINDOK|MS Edizioni|Pegasus Spiele|SD Games|Stronghold Games|White Goblin Games,2,4,20,8,1.2083,
256320.0,Fertility,boardgame,Ancient,Modular Board|Set Collection|Tile Placement,Cyrille Leroy,Jérémie Fleury,Catch Up Games|Blackrock Games|hobbity.eu|Kobold Spieleverlag|Korea Boardgames|TCG Factory,2,4,45,10,1.9615,
216632.0,Tournament at Camelot,boardgame,Card Game,Take That|Trick-taking|Variable Player Powers,"Karen Boginski|Jody Boginski-Barbessi|Kenneth C. Shannon, III",Jody Boginski-Barbessi,Origames|WizKids (I),3,6,45,14,2.3548,Tournament at Avalon
180901.0,Joraku,boardgame,Card Game|Medieval,Area Majority / Influence|Area Movement|Hand Management|Trick-taking,Iori Tsukinami (月並いおり),Nariko (ナリコ)|Katie Welch,Moaideas Game Design|4GAMES|Delirium Games|Nuts! Publishing|Tasty Minstrel Games,3,4,60,12,2.1538,
4396.0,Odin's Ravens,boardgame,Animals|Card Game|Mythology,Hand Management|Map Addition|Race|Track Movement,Thorsten Gimmler,Johan Egerkrans|Anke Pohl|Thilo Rick|Andreas Steiner,KOSMOS|Rio Grande Games|Tilsit,2,2,30,10,1.6795,
198487.0,Smash Up: Cease and Desist,boardgame,Card Game|Fantasy,Area Majority / Influence|Card Play Conflict Resolution|Deck Construction|Hand Management|Open Drafting|Take That|Variable Player Powers|Variable Set-up,Paul Peterson,Alberto Tavira|Francisco Rico Torres,Alderac Entertainment Group|Pegasus Spiele|uplay.it edizioni,2,2,45,12,2.3333,"Smash Up|Smash Up: Awesome Level 9000|Smash Up: Big in Japan|Smash Up: Disney Edition|Smash Up: It's Your Fault!|Smash Up: Marvel|Smash Up: Monster Smash|Smash Up: Munchkin|Smash Up: Oops, You Did It Again|Smash Up: Pretty Pretty Smash Up|Smash Up: Science Fiction Double Feature|Smash Up: That '70s Expansion|Smash Up: The Obligatory Cthulhu Set|Smash Up: What Were We Thinking?|Smash Up: World Tour – Culture Shock|Smash Up: World Tour – International Incident"
903.0,Hamster Roll,boardgame,Action / Dexterity,Stacking and Balancing|Team-Based Game,Jacques Zeimet,Andrea Hofbeck|Stefan Sälzer,Zoch Verlag|25th Century Games,2,4,40,7,1.0723,
163805.0,Transatlantic,boardgame,Economic|Industry / Manufacturing|Nautical|Transportation,"Action Retrieval|Deck, Bag, and Pool Building|Modular Board",Mac Gerdts,Dominik Mayer,PD-Verlag|Rio Grande Games,2,4,120,12,3.0667,
329716.0,Eleven: Football Manager Board Game,boardgame,Economic|Sports,Closed Drafting|Dice Rolling|Open Drafting|Scenario / Mission / Campaign Game|Set Collection,Thomas Jansen,Mateusz Kopacz|Hanna Kuik,Portal Games|Broadway Toys LTD|IELLO|Maldito Games|Pendragon Game Studio|Summon Games,1,4,120,14,3.3516,
70.0,Big City,boardgame,City Building,Hand Management|Modular Board|Tile Placement,Franz-Benno Delonge,Franz Vohwinkel,Goldsieber Spiele|999 Games|Rio Grande Games,2,5,60,10,2.2137,
2393.0,Xiangqi,boardgame,Abstract Strategy,Grid Movement,(Uncredited),,"(Public Domain)|(Unknown)|Ancient Chess|Carlton Books|Cathay|CHH Games|Dilemma Games|Edition Mandarin|The Elephant Chess Club|Exa|Geoludie|Ishi Press International|L. P. Septímio|L'Impensé Radical|Miao Trading Company|Mitra|Origem|The Suns|Super King Co., Ltd.|U3|Wargames Research Group|Wenzhou Bingxin Recreation Articles Co., Ltd.|Woodstock Spiele|蜻蜓牌 Dragon-Fly",2,2,60,8,3.5539,
412865.0,Foundations of Metropolis,boardgame,City Building|Economic,Auction: Dutch|Income|Market|Ownership|Square Grid|Tile Placement,Emerson Matsuuchi,Joe Shawcross,Arcane Wonders|Gém Klub Kft.,2,4,60,14,1.9259,
250881.0,Dominations: Road to Civilization,boardgame,Civilization,Area Majority / Influence|Modular Board|Set Collection|Tech Trees / Tech Tracks|Tile Placement,Eric Dubus|Olivier Melison,Loïc Muzy|Agathe Pitié|Amber Scharf|Florian Stitz,Holy Grail Games|Galápagos Jogos,2,4,120,13,3.5593,
24742.0,Cold War: CIA vs KGB,boardgame,Bluffing|Card Game|Modern Warfare|Political|Spies / Secret Agents,Area Majority / Influence|Push Your Luck|Secret Unit Deployment|Simultaneous Action Selection,Sébastien Gigaudaut|David Rakoto,David Rakoto|Daniel Rudnicki|Peter Wocken,Edge Entertainment|Fantasy Flight Games|Galakta|Hobby World|Pro Ludo|PS-Games|Ubik,2,2,60,12,1.8522,
266964.0,Dice Throne: Season Two – Seraph v. Vampire Lord,boardgame,Card Game|Dice|Fantasy|Fighting,Dice Rolling|Take That|Variable Player Powers,Nate Chatellier|Manny Trembley,Gavan Brown|Manny Trembley,"Roxley|BoardM Factory|Dice Throne, Inc.|Grimspire|Lavka Games|Lucky Duck Games",2,2,40,8,2.2353,Dice Throne|Dice Throne: Season One|Dice Throne: Season One ReRolled|Dice Throne: Season One ReRolled – Barbarian v. Moon Elf|Dice Throne: Season One ReRolled – Monk v. Paladin|Dice Throne: Season One ReRolled – Pyromancer v. Shadow Thief|Dice Throne: Season One ReRolled – Treant v. Ninja|Dice Throne: Season Two – Cursed Pirate v. Artificer|Dice Throne: Season Two – Gunslinger v. Samurai|Dice Throne: Season Two – Tactician v. Huntress|Marvel Dice Throne|Marvel Dice Throne: Black Widow v. Doctor Strange|Marvel Dice Throne: Captain Marvel v. Black Panther|Marvel Dice Throne: Scarlet Witch v. Thor v. Loki v. Spider-Man|Marvel Dice Throne: X-Men|Marvel Dice Throne: X-Men – Cyclops v. Gambit v. Rogue v. Jean Grey|Marvel Dice Throne: X-Men – Iceman v. Psylocke v. Storm v. Wolverine
